fixture_id,window_5min,mean_pressure,max_pressure,high_intensity_count
11867590,65,0.0,0.0,0
11867590,70,1.0,1.0,0
11867590,75,0.6,0.3,0
11867590,80,2.0,1.0,0
11867590,85,0.3,0.3,0
11867590,90,0.3,0.3,0
11867590,95,0.0,0.0,0
11867590,100,0.0,0.0,0
11867590,105,0.0,0.0,0
11867590,110,0.0,0.0,0
11867590,115,0.0,0.0,0
11867590,120,0.0,0.0,0
11867591,-30,0.0,0.0,0
11867591,-25,0.0,0.0,0
11867591,-20,0.0,0.0,0
11867591,-15,0.0,0.0,0
11867591,-10,0.0,0.0,0
11867591,-5,0.0,0.0,0
11867591,0,0.0,0.0,0
11867591,5,0.0,0.0,0
11867591,10,0.0,0.0,0
11867591,15,0.0,0.0,0
11867591,20,0.0,0.0,0
11867591,25,0.0,0.0,0
11867591,30,0.0,0.0,0
11867591,35,2.5,2.5,1
11867591,40,0.0,0.0,0
11867591,45,2.8,2.5,1
11867591,50,3.0,3.0,1
11867591,55,0.0,0.0,0
11867591,60,0.3,0.3,0
11867591,65,0.0,0.0,0
11867591,70,0.0,0.0,0
11867591,75,0.6,0.3,0
11867591,80,3.0,3.0,1
11867591,85,0.3,0.3,0
11867591,90,0.3,0.3,0
11867591,95,0.0,0.0,0
11867591,100,0.0,0.0,0
11867591,105,0.0,0.0,0
11867591,110,0.0,0.0,0
11867591,115,0.0,0.0,0
11867591,120,0.0,0.0,0
11867592,-30,0.0,0.0,0
11867592,-25,0.0,0.0,0
11867592,-20,0.0,0.0,0
11867592,-15,0.0,0.0,0
11867592,-10,0.0,0.0,0
11867592,-5,0.0,0.0,0
11867592,0,0.0,0.0,0
11867592,5,0.0,0.0,0
11867592,10,0.0,0.0,0
11867592,15,0.0,0.0,0
11867592,20,0.0,0.0,0
11867592,25,0.0,0.0,0
11867592,30,1.0,1.0,0
11867592,35,0.0,0.0,0
11867592,40,0.0,0.0,0
11867592,45,4.0,3.0,1
11867592,50,0.0,0.0,0
11867592,55,0.0,0.0,0
11867592,60,0.6,0.3,0
11867592,65,0.3,0.3,0
11867592,70,0.0,0.0,0
11867592,75,1.0,1.0,0
11867592,80,0.6,0.3,0
11867592,85,1.3,1.0,0
11867592,90,0.0,0.0,0
11867592,95,0.0,0.0,0
11867592,100,0.0,0.0,0
11867592,105,0.0,0.0,0
11867592,110,0.0,0.0,0
11867592,115,0.0,0.0,0
11867592,120,0.0,0.0,0
11867593,-30,0.0,0.0,0
11867593,-25,0.0,0.0,0
11867593,-20,0.0,0.0,0
11867593,-15,0.0,0.0,0
11867593,-10,0.0,0.0,0
11867593,-5,0.0,0.0,0
11867593,0,0.0,0.0,0
11867593,5,3.0,3.0,1
11867593,10,0.0,0.0,0
11867593,15,0.0,0.0,0
11867593,20,0.0,0.0,0
11867593,25,0.0,0.0,0
11867593,30,0.0,0.0,0
11867593,35,3.0,3.0,1
11867593,40,3.0,3.0,1
11867593,45,0.3,0.3,0
11867593,50,0.0,0.0,0
11867593,55,1.3,1.0,0
11867593,60,0.0,0.0,0
11867593,65,0.0,0.0,0
11867593,70,1.6,1.0,0
11867593,75,0.6,0.3,0
11867593,80,0.3,0.3,0
11867593,85,1.3,1.0,0
11867593,90,0.3,0.3,0
11867593,95,0.0,0.0,0
11867593,100,0.0,0.0,0
11867593,105,0.0,0.0,0
11867593,110,0.0,0.0,0
11867593,115,0.0,0.0,0
11867593,120,0.0,0.0,0
11867594,-30,0.0,0.0,0
11867594,-25,0.0,0.0,0
11867594,-20,0.0,0.0,0
11867594,-15,0.0,0.0,0
11867594,-10,0.0,0.0,0
11867594,-5,0.0,0.0,0
11867594,0,0.0,0.0,0
11867594,5,0.0,0.0,0
11867594,10,0.0,0.0,0
11867594,15,0.0,0.0,0
11867594,20,0.0,0.0,0
11867594,25,0.0,0.0,0
11867594,30,3.0,3.0,1
11867594,35,0.0,0.0,0
11867594,40,5.0,3.0,2
11867594,45,0.0,0.0,0
11867594,50,0.0,0.0,0
11867594,55,0.0,0.0,0
11867594,60,3.6,3.0,1
11867594,65,3.3,3.0,1
11867594,70,0.3,0.3,0
11867594,75,0.0,0.0,0
11867594,80,1.3,1.0,0
11867594,85,0.3,0.3,0
11867594,90,1.0,1.0,0
11867594,95,0.0,0.0,0
11867594,100,0.0,0.0,0
11867594,105,0.0,0.0,0
11867594,110,0.0,0.0,0
11867594,115,0.0,0.0,0
11867594,120,0.0,0.0,0
11867595,-30,0.0,0.0,0
11867595,-25,0.0,0.0,0
11867595,-20,0.0,0.0,0
11867595,-15,0.0,0.0,0
11867595,-10,0.0,0.0,0
11867595,-5,0.0,0.0,0
11867595,0,0.0,0.0,0
11867595,5,0.0,0.0,0
11867595,10,0.0,0.0,0
11867595,15,0.0,0.0,0
11867595,20,0.3,0.3,0
11867595,25,0.0,0.0,0
11867595,30,0.0,0.0,0
11867595,35,0.0,0.0,0
11867595,40,3.0,3.0,1
11867595,45,0.0,0.0,0
11867595,50,0.0,0.0,0
11867595,55,0.0,0.0,0
11867595,60,1.0,1.0,0
11867595,65,4.0,3.0,1
11867595,70,0.6,0.3,0
11867595,75,1.0,1.0,0
11867595,80,0.3,0.3,0
11867595,85,0.0,0.0,0
11867595,90,0.0,0.0,0
11867595,95,0.0,0.0,0
11867595,100,0.0,0.0,0
11867595,105,0.0,0.0,0
11867595,110,0.0,0.0,0
11867595,115,0.0,0.0,0
11867595,120,0.0,0.0,0
11867596,-30,0.0,0.0,0
11867596,-25,0.0,0.0,0
11867596,-20,0.0,0.0,0
11867596,-15,0.0,0.0,0
11867596,-10,0.0,0.0,0
11867596,-5,0.0,0.0,0
11867596,0,0.0,0.0,0
11867596,5,2.5,2.5,1
11867596,10,0.0,0.0,0
11867596,15,0.0,0.0,0
11867596,20,3.0,3.0,1
11867596,25,0.0,0.0,0
11867596,30,3.0,3.0,1
11867596,35,1.0,1.0,0
11867596,40,2.5,2.5,1
11867596,45,1.3,1.0,0
11867596,50,2.0,1.0,0
11867596,55,0.6,0.3,0
11867596,60,0.0,0.0,0
11867596,65,3.0,3.0,1
11867596,70,2.6,1.0,0
11867596,75,0.0,0.0,0
11867596,80,0.6,0.3,0
11867596,85,0.3,0.3,0
11867596,90,0.0,0.0,0
11867596,95,0.0,0.0,0
11867596,100,0.0,0.0,0
11867596,105,0.0,0.0,0
11867596,110,0.0,0.0,0
11867596,115,0.0,0.0,0
11867596,120,0.0,0.0,0
11867597,-30,0.0,0.0,0
11867597,-25,0.0,0.0,0
11867597,-20,0.0,0.0,0
11867597,-15,0.0,0.0,0
11867597,-10,0.0,0.0,0
11867597,-5,0.0,0.0,0
11867597,0,0.0,0.0,0
11867597,5,1.0,1.0,0
11867597,10,0.0,0.0,0
11867597,15,0.0,0.0,0
11867597,20,3.0,3.0,1
11867597,25,0.0,0.0,0
11867597,30,0.0,0.0,0
11867597,35,0.0,0.0,0
11867597,40,3.0,3.0,1
11867597,45,0.0,0.0,0
11867597,50,3.0,3.0,1
11867597,55,0.0,0.0,0
11867597,60,0.0,0.0,0
11867597,65,0.0,0.0,0
11867597,70,0.8999999999999999,0.3,0
11867597,75,0.6,0.3,0
11867597,80,0.0,0.0,0
11867597,85,1.0,1.0,0
11867597,90,1.6,1.0,0
11867597,95,0.0,0.0,0
11867597,100,0.0,0.0,0
11867597,105,0.0,0.0,0
11867597,110,0.0,0.0,0
11867597,115,0.0,0.0,0
11867597,120,0.0,0.0,0
11867598,-30,0.0,0.0,0
11867598,-25,0.0,0.0,0
11867598,-20,0.0,0.0,0
11867598,-15,0.0,0.0,0
11867598,-10,0.0,0.0,0
11867598,-5,0.0,0.0,0
11867598,0,0.0,0.0,0
11867598,5,0.0,0.0,0
11867598,10,0.0,0.0,0
11867598,15,0.0,0.0,0
11867598,20,1.0,1.0,0
11867598,25,0.0,0.0,0
11867598,30,0.0,0.0,0
11867598,35,0.0,0.0,0
11867598,40,0.0,0.0,0
11867598,45,8.3,3.0,2
11867598,50,0.0,0.0,0
11867598,55,0.8999999999999999,0.3,0
11867598,60,0.0,0.0,0
11867598,65,0.0,0.0,0
11867598,70,0.0,0.0,0
11867598,75,0.6,0.3,0
11867598,80,1.3,1.0,0
11867598,85,0.8999999999999999,0.3,0
11867598,90,1.0,1.0,0
11867598,95,0.0,0.0,0
11867598,100,0.0,0.0,0
11867598,105,0.0,0.0,0
11867598,110,0.0,0.0,0
11867598,115,0.0,0.0,0
11867598,120,0.0,0.0,0
11867599,-30,0.0,0.0,0
11867599,-25,0.0,0.0,0
11867599,-20,0.0,0.0,0
11867599,-15,0.0,0.0,0
11867599,-10,0.0,0.0,0
11867599,-5,0.0,0.0,0
11867599,0,0.0,0.0,0
11867599,5,0.0,0.0,0
11867599,10,3.0,3.0,1
11867599,15,1.0,1.0,0
11867599,20,0.0,0.0,0
11867599,25,0.0,0.0,0
11867599,30,0.0,0.0,0
11867599,35,0.0,0.0,0
11867599,40,0.0,0.0,0
11867599,45,1.0,1.0,0
11867599,50,3.0,3.0,1
11867599,55,0.0,0.0,0
11867599,60,1.3,1.0,0
11867599,65,0.0,0.0,0
11867599,70,0.3,0.3,0
11867599,75,1.6,1.0,0
11867599,80,0.0,0.0,0
11867599,85,0.3,0.3,0
11867599,90,1.3,1.0,0
11867599,95,0.0,0.0,0
11867599,100,0.0,0.0,0
11867599,105,0.0,0.0,0
11867599,110,0.0,0.0,0
11867599,115,0.0,0.0,0
11867599,120,0.0,0.0,0
11867600,-30,0.0,0.0,0
11867600,-25,0.0,0.0,0
11867600,-20,0.0,0.0,0
11867600,-15,0.0,0.0,0
11867600,-10,0.0,0.0,0
11867600,-5,0.0,0.0,0
11867600,0,0.0,0.0,0
11867600,5,0.0,0.0,0
11867600,10,2.5,2.5,1
11867600,15,0.0,0.0,0
11867600,20,0.0,0.0,0
11867600,25,0.0,0.0,0
11867600,30,0.0,0.0,0
11867600,35,0.0,0.0,0
11867600,40,3.0,3.0,1
11867600,45,3.0,3.0,1
11867600,50,0.0,0.0,0
11867600,55,0.6,0.3,0
11867600,60,0.6,0.3,0
11867600,65,0.0,0.0,0
11867600,70,0.8999999999999999,0.3,0
11867600,75,1.0,1.0,0
11867600,80,3.0,3.0,1
11867600,85,0.3,0.3,0
11867600,90,0.0,0.0,0
11867600,95,0.0,0.0,0
11867600,100,0.0,0.0,0
11867600,105,0.0,0.0,0
11867600,110,0.0,0.0,0
11867600,115,0.0,0.0,0
11867600,120,0.0,0.0,0
11867601,-30,0.0,0.0,0
11867601,-25,0.0,0.0,0
11867601,-20,0.0,0.0,0
11867601,-15,0.0,0.0,0
11867601,-10,0.0,0.0,0
11867601,-5,0.0,0.0,0
11867601,0,0.0,0.0,0
11867601,5,1.0,1.0,0
11867601,10,0.0,0.0,0
11867601,15,0.0,0.0,0
11867601,20,0.0,0.0,0
11867601,25,0.0,0.0,0
11867601,30,0.0,0.0,0
11867601,35,0.0,0.0,0
11867601,40,0.0,0.0,0
11867601,45,0.0,0.0,0
11867601,50,0.0,0.0,0
11867601,55,0.3,0.3,0
11867601,60,1.0,1.0,0
11867601,65,1.0,1.0,0
11867601,70,3.4,2.5,1
11867601,75,0.3,0.3,0
11867601,80,1.0,1.0,0
11867601,85,0.6,0.3,0
11867601,90,4.5,2.5,1
11867601,95,3.6,3.0,1
11867601,100,0.0,0.0,0
11867601,105,0.0,0.0,0
11867601,110,0.0,0.0,0
11867601,115,0.0,0.0,0
11867601,120,0.0,0.0,0
11867602,-30,0.0,0.0,0
11867602,-25,0.0,0.0,0
11867602,-20,0.0,0.0,0
11867602,-15,0.0,0.0,0
11867602,-10,0.0,0.0,0
11867602,-5,0.0,0.0,0
11867602,0,0.0,0.0,0
11867602,5,0.0,0.0,0
11867602,10,3.0,3.0,1
11867602,15,0.0,0.0,0
11867602,20,0.0,0.0,0
11867602,25,0.0,0.0,0
11867602,30,0.0,0.0,0
11867602,35,0.0,0.0,0
11867602,40,0.0,0.0,0
11867602,45,3.9,3.0,1
11867602,50,1.0,1.0,0
11867602,55,0.0,0.0,0
11867602,60,0.0,0.0,0
11867602,65,0.0,0.0,0
11867602,70,0.0,0.0,0
11867602,75,3.6,3.0,1
11867602,80,3.0,3.0,1
11867602,85,0.6,0.3,0
11867602,90,4.6,3.0,1
11867602,95,0.0,0.0,0
11867602,100,0.0,0.0,0
11867602,105,0.0,0.0,0
11867602,110,0.0,0.0,0
11867602,115,0.0,0.0,0
11867602,120,0.0,0.0,0
11867603,-30,0.0,0.0,0
11867603,-25,0.0,0.0,0
11867603,-20,0.0,0.0,0
11867603,-15,0.0,0.0,0
11867603,-10,0.0,0.0,0
11867603,-5,0.0,0.0,0
11867603,0,3.0,3.0,1
11867603,5,0.0,0.0,0
11867603,10,0.0,0.0,0
11867603,15,0.0,0.0,0
11867603,20,0.0,0.0,0
11867603,25,0.0,0.0,0
11867603,30,1.0,1.0,0
11867603,35,3.0,3.0,1
11867603,40,0.0,0.0,0
11867603,45,0.6,0.3,0
11867603,50,0.0,0.0,0
11867603,55,3.0,3.0,1
11867603,60,0.8999999999999999,0.3,0
11867603,65,0.0,0.0,0
11867603,70,0.8999999999999999,0.3,0
11867603,75,0.0,0.0,0
11867603,80,0.0,0.0,0
11867603,85,3.6,3.0,1
11867603,90,0.0,0.0,0
11867603,95,0.0,0.0,0
11867603,100,0.0,0.0,0
11867603,105,0.0,0.0,0
11867603,110,0.0,0.0,0
11867603,115,0.0,0.0,0
11867603,120,0.0,0.0,0
11867604,-30,0.0,0.0,0
11867604,-25,0.0,0.0,0
11867604,-20,0.0,0.0,0
11867604,-15,0.0,0.0,0
11867604,-10,0.0,0.0,0
11867604,-5,0.0,0.0,0
11867604,0,0.0,0.0,0
11867604,5,0.0,0.0,0
11867604,10,0.0,0.0,0
11867604,15,0.0,0.0,0
11867604,20,0.0,0.0,0
11867604,25,3.0,3.0,1
11867604,30,0.3,0.3,0
11867604,35,0.0,0.0,0
11867604,40,0.0,0.0,0
11867604,45,0.0,0.0,0
11867604,50,3.3,3.0,1
11867604,55,0.0,0.0,0
11867604,60,0.0,0.0,0
11867604,65,0.0,0.0,0
11867604,70,3.3,3.0,1
11867604,75,0.0,0.0,0
11867604,80,2.8,2.5,1
11867604,85,0.3,0.3,0
11867604,90,1.3,1.0,0
11867604,95,0.0,0.0,0
11867604,100,0.0,0.0,0
11867604,105,0.0,0.0,0
11867604,110,0.0,0.0,0
11867604,115,0.0,0.0,0
11867604,120,0.0,0.0,0
11867605,-30,0.0,0.0,0
11867605,-25,0.0,0.0,0
11867605,-20,0.0,0.0,0
11867605,-15,0.0,0.0,0
11867605,-10,0.0,0.0,0
11867605,-5,0.0,0.0,0
11867605,0,0.0,0.0,0
11867605,5,0.0,0.0,0
11867605,10,0.0,0.0,0
11867605,15,0.0,0.0,0
11867605,20,1.0,1.0,0
11867605,25,0.0,0.0,0
11867605,30,0.0,0.0,0
11867605,35,0.0,0.0,0
11867605,40,1.0,1.0,0
11867605,45,0.6,0.3,0
11867605,50,1.0,1.0,0
11867605,55,0.0,0.0,0
11867605,60,0.0,0.0,0
11867605,65,0.6,0.3,0
11867605,70,0.0,0.0,0
11867605,75,0.6,0.3,0
11867605,80,3.0,3.0,1
11867605,85,3.3,3.0,1
11867605,90,0.3,0.3,0
11867605,95,0.0,0.0,0
11867605,100,0.0,0.0,0
11867605,105,0.0,0.0,0
11867605,110,0.0,0.0,0
11867605,115,0.0,0.0,0
11867605,120,0.0,0.0,0
16924597,-30,0.0,0.0,0
16924597,-25,0.0,0.0,0
16924597,-20,0.0,0.0,0
16924597,-15,0.0,0.0,0
16924597,-10,0.0,0.0,0
16924597,-5,0.0,0.0,0
16924597,0,0.0,0.0,0
16924597,5,0.0,0.0,0
16924597,10,3.0,3.0,1
16924597,15,0.0,0.0,0
16924597,20,0.0,0.0,0
16924597,25,0.0,0.0,0
16924597,30,0.0,0.0,0
16924597,35,0.0,0.0,0
16924597,40,1.0,1.0,0
16924597,45,0.3,0.3,0
16924597,50,1.0,1.0,0
16924597,55,1.0,1.0,0
16924597,60,0.0,0.0,0
16924597,65,0.0,0.0,0
16924597,70,0.3,0.3,0
16924597,75,0.3,0.3,0
16924597,80,0.3,0.3,0
16924597,85,0.3,0.3,0
16924597,90,0.0,0.0,0
16924597,95,0.0,0.0,0
16924597,100,0.0,0.0,0
16924597,105,0.0,0.0,0
16924597,110,0.0,0.0,0
16924597,115,0.0,0.0,0
16924597,120,0.0,0.0,0
16924598,-30,0.0,0.0,0
16924598,-25,0.0,0.0,0
16924598,-20,0.0,0.0,0
16924598,-15,0.0,0.0,0
16924598,-10,0.0,0.0,0
16924598,-5,0.0,0.0,0
16924598,0,0.0,0.0,0
16924598,5,3.0,3.0,1
16924598,10,0.0,0.0,0
16924598,15,0.0,0.0,0
16924598,20,0.0,0.0,0
16924598,25,1.0,1.0,0
16924598,30,0.0,0.0,0
16924598,35,1.0,1.0,0
16924598,40,0.0,0.0,0
16924598,45,3.0,3.0,1
16924598,50,0.0,0.0,0
16924598,55,4.0,3.0,1
16924598,60,1.6,1.0,0
16924598,65,0.0,0.0,0
16924598,70,0.0,0.0,0
16924598,75,0.8999999999999999,0.3,0
16924598,80,0.0,0.0,0
16924598,85,0.3,0.3,0
16924598,90,0.0,0.0,0
16924598,95,0.0,0.0,0
16924598,100,0.0,0.0,0
16924598,105,0.0,0.0,0
16924598,110,0.0,0.0,0
16924598,115,0.0,0.0,0
16924598,120,0.0,0.0,0
16924599,-30,0.0,0.0,0
16924599,-25,0.0,0.0,0
16924599,-20,0.0,0.0,0
16924599,-15,0.0,0.0,0
16924599,-10,0.0,0.0,0
16924599,-5,0.0,0.0,0
16924599,0,2.5,2.5,1
16924599,5,0.0,0.0,0
16924599,10,3.0,3.0,1
16924599,15,0.0,0.0,0
16924599,20,3.0,3.0,1
16924599,25,0.0,0.0,0
16924599,30,6.0,3.0,2
16924599,35,0.0,0.0,0
16924599,40,0.0,0.0,0
16924599,45,0.0,0.0,0
16924599,50,0.0,0.0,0
16924599,55,0.3,0.3,0
16924599,60,0.6,0.3,0
16924599,65,3.3,3.0,1
16924599,70,0.0,0.0,0
16924599,75,1.0,1.0,0
16924599,80,0.3,0.3,0
16924599,85,2.8,2.5,1
16924599,90,0.0,0.0,0
16924599,95,0.0,0.0,0
16924599,100,0.0,0.0,0
16924599,105,0.0,0.0,0
16924599,110,0.0,0.0,0
16924599,115,0.0,0.0,0
16924599,120,0.0,0.0,0
16924600,-30,0.0,0.0,0
16924600,-25,0.0,0.0,0
16924600,-20,0.0,0.0,0
16924600,-15,0.0,0.0,0
16924600,-10,0.0,0.0,0
16924600,-5,0.0,0.0,0
16924600,0,0.0,0.0,0
16924600,5,0.0,0.0,0
16924600,10,0.0,0.0,0
16924600,15,0.0,0.0,0
16924600,20,0.0,0.0,0
16924600,25,0.0,0.0,0
16924600,30,0.0,0.0,0
16924600,35,0.0,0.0,0
16924600,40,0.0,0.0,0
16924600,45,0.3,0.3,0
16924600,50,0.0,0.0,0
16924600,55,3.0,3.0,1
16924600,60,0.3,0.3,0
16924600,65,0.3,0.3,0
16924600,70,0.0,0.0,0
16924600,75,0.3,0.3,0
16924600,80,0.0,0.0,0
16924600,85,1.3,1.0,0
16924600,90,0.3,0.3,0
16924600,95,0.0,0.0,0
16924600,100,0.0,0.0,0
16924600,105,0.0,0.0,0
16924600,110,0.0,0.0,0
16924600,115,0.0,0.0,0
16924600,120,0.0,0.0,0
16924601,-30,0.0,0.0,0
16924601,-25,0.0,0.0,0
16924601,-20,0.0,0.0,0
16924601,-15,0.0,0.0,0
16924601,-10,0.0,0.0,0
16924601,-5,0.0,0.0,0
16924601,0,0.0,0.0,0
16924601,5,0.0,0.0,0
16924601,10,0.0,0.0,0
16924601,15,1.0,1.0,0
16924601,20,0.0,0.0,0
16924601,25,0.0,0.0,0
16924601,30,0.0,0.0,0
16924601,35,0.0,0.0,0
16924601,40,0.0,0.0,0
16924601,45,0.0,0.0,0
16924601,50,0.0,0.0,0
16924601,55,3.0,3.0,1
16924601,60,1.3,1.0,0
16924601,65,0.8999999999999999,0.3,0
16924601,70,2.5,2.5,1
16924601,75,0.3,0.3,0
16924601,80,2.5,2.5,1
16924601,85,0.0,0.0,0
16924601,90,0.0,0.0,0
16924601,95,0.0,0.0,0
16924601,100,0.0,0.0,0
16924601,105,0.0,0.0,0
16924601,110,0.0,0.0,0
16924601,115,0.0,0.0,0
16924601,120,0.0,0.0,0
16924602,-30,0.0,0.0,0
16924602,-25,0.0,0.0,0
16924602,-20,0.0,0.0,0
16924602,-15,0.0,0.0,0
16924602,-10,0.0,0.0,0
16924602,-5,0.0,0.0,0
16924602,0,0.0,0.0,0
16924602,5,0.0,0.0,0
16924602,10,1.0,1.0,0
16924602,15,0.0,0.0,0
16924602,20,0.0,0.0,0
16924602,25,0.0,0.0,0
16924602,30,0.0,0.0,0
16924602,35,0.0,0.0,0
16924602,40,0.0,0.0,0
16924602,45,0.0,0.0,0
16924602,50,1.0,1.0,0
16924602,55,3.0,3.0,1
16924602,60,0.0,0.0,0
16924602,65,1.6,1.0,0
16924602,70,1.0,1.0,0
16924602,75,0.3,0.3,0
16924602,80,0.0,0.0,0
16924602,85,3.9,3.0,1
16924602,90,0.0,0.0,0
16924602,95,0.0,0.0,0
16924602,100,0.0,0.0,0
16924602,105,0.0,0.0,0
16924602,110,0.0,0.0,0
16924602,115,0.0,0.0,0
16924602,120,0.0,0.0,0
16924603,-30,0.0,0.0,0
16924603,-25,0.0,0.0,0
16924603,-20,0.0,0.0,0
16924603,-15,0.0,0.0,0
16924603,-10,0.0,0.0,0
16924603,-5,0.0,0.0,0
16924603,0,0.0,0.0,0
16924603,5,0.0,0.0,0
16924603,10,0.0,0.0,0
16924603,15,0.0,0.0,0
16924603,20,2.5,2.5,1
16924603,25,0.0,0.0,0
16924603,30,0.0,0.0,0
16924603,35,0.0,0.0,0
16924603,40,0.0,0.0,0
16924603,45,0.3,0.3,0
16924603,50,3.0,3.0,1
16924603,55,3.0,3.0,1
16924603,60,0.3,0.3,0
16924603,65,3.0,3.0,1
16924603,70,0.0,0.0,0
16924603,75,0.6,0.3,0
16924603,80,1.3,1.0,0
16924603,85,0.3,0.3,0
16924603,90,0.0,0.0,0
16924603,95,0.0,0.0,0
16924603,100,0.0,0.0,0
16924603,105,0.0,0.0,0
16924603,110,0.0,0.0,0
16924603,115,0.0,0.0,0
16924603,120,0.0,0.0,0
16924604,-30,0.0,0.0,0
16924604,-25,0.0,0.0,0
16924604,-20,0.0,0.0,0
16924604,-15,0.0,0.0,0
16924604,-10,0.0,0.0,0
16924604,-5,0.0,0.0,0
16924604,0,3.0,3.0,1
16924604,5,3.0,3.0,1
16924604,10,0.0,0.0,0
16924604,15,0.0,0.0,0
16924604,20,0.0,0.0,0
16924604,25,0.0,0.0,0
16924604,30,1.0,1.0,0
16924604,35,1.0,1.0,0
16924604,40,0.0,0.0,0
16924604,45,0.0,0.0,0
16924604,50,0.0,0.0,0
16924604,55,0.0,0.0,0
16924604,60,0.0,0.0,0
16924604,65,0.3,0.3,0
16924604,70,0.3,0.3,0
16924604,75,0.6,0.3,0
16924604,80,0.0,0.0,0
16924604,85,0.3,0.3,0
16924604,90,1.0,1.0,0
16924604,95,0.0,0.0,0
16924604,100,0.0,0.0,0
16924604,105,0.0,0.0,0
16924604,110,0.0,0.0,0
16924604,115,0.0,0.0,0
16924604,120,0.0,0.0,0
16924605,-30,0.0,0.0,0
16924605,-25,0.0,0.0,0
16924605,-20,0.0,0.0,0
16924605,-15,0.0,0.0,0
16924605,-10,0.0,0.0,0
16924605,-5,0.0,0.0,0
16924605,0,0.0,0.0,0
16924605,5,0.0,0.0,0
16924605,10,0.0,0.0,0
16924605,15,0.0,0.0,0
16924605,20,0.0,0.0,0
16924605,25,3.0,3.0,1
16924605,30,0.0,0.0,0
16924605,35,0.0,0.0,0
16924605,40,1.0,1.0,0
16924605,45,3.0,3.0,1
16924605,50,0.0,0.0,0
16924605,55,0.0,0.0,0
16924605,60,0.3,0.3,0
16924605,65,0.0,0.0,0
16924605,70,0.0,0.0,0
16924605,75,0.3,0.3,0
16924605,80,0.3,0.3,0
16924605,85,3.6,3.0,1
16924605,90,0.3,0.3,0
16924605,95,0.0,0.0,0
16924605,100,0.0,0.0,0
16924605,105,0.0,0.0,0
16924605,110,0.0,0.0,0
16924605,115,0.0,0.0,0
16924605,120,0.0,0.0,0
16924606,-30,0.0,0.0,0
16924606,-25,0.0,0.0,0
16924606,-20,0.0,0.0,0
16924606,-15,0.0,0.0,0
16924606,-10,0.0,0.0,0
16924606,-5,0.0,0.0,0
16924606,0,0.0,0.0,0
16924606,5,0.0,0.0,0
16924606,10,3.5,2.5,1
16924606,15,0.0,0.0,0
16924606,20,0.0,0.0,0
16924606,25,0.0,0.0,0
16924606,30,1.3,1.0,0
16924606,35,2.0,2.0,1
16924606,40,0.0,0.0,0
16924606,45,0.0,0.0,0
16924606,50,0.0,0.0,0
16924606,55,0.0,0.0,0
16924606,60,3.6,3.0,1
16924606,65,0.3,0.3,0
16924606,70,0.0,0.0,0
16924606,75,0.0,0.0,0
16924606,80,2.0,1.0,0
16924606,85,0.0,0.0,0
16924606,90,0.0,0.0,0
16924606,95,0.0,0.0,0
16924606,100,0.0,0.0,0
16924606,105,0.0,0.0,0
16924606,110,0.0,0.0,0
16924606,115,0.0,0.0,0
16924606,120,0.0,0.0,0
16924607,-30,0.0,0.0,0
16924607,-25,0.0,0.0,0
16924607,-20,0.0,0.0,0
16924607,-15,0.0,0.0,0
16924607,-10,0.0,0.0,0
16924607,-5,0.0,0.0,0
16924607,0,0.0,0.0,0
16924607,5,0.0,0.0,0
16924607,10,0.0,0.0,0
16924607,15,0.0,0.0,0
16924607,20,0.0,0.0,0
16924607,25,0.0,0.0,0
16924607,30,0.0,0.0,0
16924607,35,0.0,0.0,0
16924607,40,0.0,0.0,0
16924607,45,3.1,2.5,1
16924607,50,6.0,3.0,2
16924607,55,0.0,0.0,0
16924607,60,0.3,0.3,0
16924607,65,0.0,0.0,0
16924607,70,0.0,0.0,0
16924607,75,2.6,2.0,1
16924607,80,0.0,0.0,0
16924607,85,0.3,0.3,0
16924607,90,0.0,0.0,0
16924607,95,0.0,0.0,0
16924607,100,0.0,0.0,0
16924607,105,0.0,0.0,0
16924607,110,0.0,0.0,0
16924607,115,0.0,0.0,0
16924607,120,0.0,0.0,0
16924608,-30,0.0,0.0,0
16924608,-25,0.0,0.0,0
16924608,-20,0.0,0.0,0
16924608,-15,0.0,0.0,0
16924608,-10,0.0,0.0,0
16924608,-5,0.0,0.0,0
16924608,0,0.0,0.0,0
16924608,5,0.0,0.0,0
16924608,10,3.0,3.0,1
16924608,15,1.0,1.0,0
16924608,20,0.0,0.0,0
16924608,25,0.0,0.0,0
16924608,30,3.0,3.0,1
16924608,35,0.0,0.0,0
16924608,40,0.0,0.0,0
16924608,45,8.5,3.0,3
16924608,50,3.0,3.0,1
16924608,55,0.0,0.0,0
16924608,60,3.0,3.0,1
16924608,65,3.3,3.0,1
16924608,70,0.8999999999999999,0.3,0
16924608,75,0.6,0.3,0
16924608,80,0.0,0.0,0
16924608,85,0.0,0.0,0
16924608,90,0.0,0.0,0
16924608,95,0.0,0.0,0
16924608,100,0.0,0.0,0
16924608,105,0.0,0.0,0
16924608,110,0.0,0.0,0
16924608,115,0.0,0.0,0
16924608,120,0.0,0.0,0
16924609,-30,0.0,0.0,0
16924609,-25,0.0,0.0,0
16924609,-20,0.0,0.0,0
16924609,-15,0.0,0.0,0
16924609,-10,0.0,0.0,0
16924609,-5,0.0,0.0,0
16924609,0,0.0,0.0,0
16924609,5,3.0,3.0,1
16924609,10,0.0,0.0,0
16924609,15,0.0,0.0,0
