fixture_id,window_5min,tweet_count,mean_arousal,mean_valence,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral,dominant_emotion,mean_pressure,max_pressure,high_intensity_count,recent_high_intensity,period_label,match,kickoff_utc,home_team,away_team,derby,home_goals_final,away_goals_final
16924633,-30.0,3,0.3295717736085256,0.04127130424603817,0.0027250171018142998,0.0019029311758155334,0.0029203228186815335,0.0121286370170613,0.06632029668738441,0.005103069609807134,0.0028604997787624003,0.0020244930249949003,0.0025739396223798,0.0082120026927441,0.006372130631158699,0.003989785211160733,0.0010912612002963334,0.002346495438056633,0.0023148399389659002,0.0005551092326640666,0.0005893494041325667,0.0017944123440732,0.005341698376772268,0.0008620386070105667,0.0111148331391935,0.00042396462716463336,0.012421293649822434,0.0005940356544063,0.0007810844108462,0.006000452364484433,0.001000820591192,0.866337239742279,neutral,0.0,0.0,0,0,pre_match,Southampton vs West Bromwich Albion,2020-10-04 11:00:00+00:00,Southampton,West Bromwich Albion,0,2,0
11867566,-25.0,1,0.4082052707672119,0.1897397190332412,0.0448642671108245,0.0062451791018247,0.0076276464387774,0.0072527532465755,0.0302785262465477,0.0014089596224948,0.0011302840430289,0.0023422094527632,0.0017462763935327,0.0015333979390561,0.0011032673064619,0.0017820089124143,0.0006879487773403,0.1156291514635086,0.0011215464910492,0.0007547810091637,0.0004379837482701,0.0327000580728054,0.0054352111183106,0.0004010560514871,0.0018840761622413,0.0034882808104157,0.0028294578660279,0.0009314545313827,0.0002401803067186,0.0009243754320777,0.0037960784975439,0.7448239326477051,neutral,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Leicester City,2020-07-12 18:00:00+00:00,AFC Bournemouth,Leicester City,0,4,1
11867577,-25.0,2,0.38814748823642725,-0.24202294088900092,0.00798872835002835,0.0021753275650552998,0.00705733743961895,0.09515361348167055,0.020971162244677502,0.0022930615523364,0.0039268748369067005,0.0030383343691937504,0.0028634955524466502,0.37112018070183694,0.01772859389893705,0.0044240618590265,0.00554818450473245,0.0062264645239338,0.003758237697184,0.00036687040119430005,0.00156475752010005,0.0030465582385659,0.0024533235700800998,0.007808250491507299,0.00895300228148695,0.0009792643541004001,0.02033387217670675,0.0015278828504960498,0.0020013031898997,0.05422693246509875,0.0035695013357326,0.5811576694250107,neutral,0.0,0.0,0,0,pre_match,Burnley vs Wolverhampton Wanderers,2020-07-15 17:00:00+00:00,Burnley,Wolverhampton Wanderers,0,1,1
11867578,-25.0,2,0.3217795789241791,0.031108667142689148,0.0025001520989462,0.00299567589536305,0.0015444248565472,0.005255889846011949,0.02830146579071875,0.00098042102763425,0.0023504472337662497,0.00163643423002205,0.00153116305591535,0.0027277538320049,0.00279722287086765,0.0017463586409576,0.0008074317593126999,0.0074738097027875,0.0014502562407869,0.0012340570247033,0.00049405705067325,0.0060899537347722495,0.0018295423360540999,0.0005377515408326,0.00400770385749635,0.00060311105335125,0.01369963726028795,0.0006655067409155,0.0004176668444415,0.0019741799333131997,0.00183786341222,0.93917578458786,neutral,0.0,0.0,0,0,pre_match,Chelsea vs Norwich City,2020-07-14 19:15:00+00:00,Chelsea,Norwich City,0,1,0
11867582,-25.0,1,0.4511206150054931,-0.5153074264526367,0.0019389386288821,0.0010552190942689,0.011266971938312,0.1842262297868728,0.0198518484830856,0.0039230324327945,0.0066864024847745,0.0048114419914782,0.0040116840973496,0.7384477257728577,0.0333647318184375,0.0060417843051254,0.0100461076945066,0.0028677571099251,0.0054148421622812,0.0002500026603229,0.002577606588602,0.002120241522789,0.0020322420168668,0.0151663208380341,0.015552076511085,0.0006328720482997,0.030972933396697,0.0024787809234112,0.0036993781104683,0.106189876794815,0.0042038960382342,0.2151602208614349,disappointment,0.0,0.0,0,0,pre_match,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867584,-25.0,6,0.3560858319203059,0.1508253253996372,0.018153376363140166,0.0030768223223276163,0.0011625749757513168,0.00859476610397295,0.16940929709623256,0.04526560287922613,0.0023172498719455834,0.0011963313057397169,0.010374623738850116,0.017544789821840785,0.008302262673775334,0.0013433969773662,0.0014636095050566333,0.0021757319239743833,0.0016523943825934833,0.0017259316906953499,0.0012684765970334,0.007404251809930366,0.0029275434790178665,0.002348503369527533,0.022340378724038584,0.004049794433133933,0.09694130765274163,0.0095999771923137,0.0026294856603877835,0.0162521894865979,0.0010467825244024833,0.6525926738977432,neutral,0.0,0.0,0,0,pre_match,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867586,-25.0,6,0.3381902327140172,0.07107833739913375,0.004316292509126134,0.0023515815264545,0.0019405717224192669,0.0058154383829484005,0.03421443700790402,0.0015935515014764501,0.0024373394553549,0.0021624517394229167,0.0025771910441107666,0.002937292389105967,0.002559187065344267,0.0017040943106015,0.0006646572292083333,0.02096277719829225,0.0012429033328467834,0.0011821495912347666,0.00042607604215535,0.02307513711275527,0.0021382364405629164,0.00047910046123428334,0.0029753959582497166,0.0007160170983600333,0.007779140102987467,0.0010415260912849998,0.0004032656725029833,0.0020786151483965,0.0010428185050840833,0.8842098116874695,neutral,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867589,-25.0,8,0.3870099708437919,0.21055934112519026,0.08950023366196543,0.001999571224587225,0.0012945831040269374,0.013973931738291825,0.08046254341024901,0.0035100927634629875,0.040035992176853996,0.07832865911768744,0.01596544802305285,0.04725106645491903,0.005859073207830037,0.0013595615237135875,0.0017851777083705625,0.006589447773876563,0.00122490830108285,0.12605881060881072,0.000627904506472925,0.007167949501308562,0.0019125286416965,0.0010425574691907374,0.025902372057316776,0.0010752768930614896,0.01496724996832195,0.0018557490129750877,0.0020727220780826874,0.009018484954140099,0.0022796054036006877,0.5471696017775685,neutral,0.0,0.0,0,0,pre_match,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867591,-25.0,1,0.429733008146286,0.3364726603031158,0.0332828238606452,0.0034656429197639,0.0008411926683038,0.0056114704348146,0.1545277535915374,0.0011756807798519,0.0008492107735946,0.0006782115087844,0.011493912898004,0.0036743816453963,0.0020463694818317,0.0015332411276176,0.0009325555874966,0.0698326602578163,0.0016098306514322,0.0027310512959957,0.0007243609870783,0.0529272258281707,0.0025509356055408,0.0010920147178694,0.0141633553430438,0.0139734903350472,0.0349346548318862,0.0069412770681083,0.0003613915177993,0.0013085022801533,0.0038120721001178,0.411076009273529,neutral,0.0,0.0,0,0,pre_match,Norwich City vs Burnley,2020-07-18 16:30:00+00:00,Norwich City,Burnley,0,0,2
11867600,-25.0,2,0.410639002919197,0.5712137967348099,0.2978622782975435,0.0011957062233704501,0.0018395308288745,0.0064274687319993504,0.06121124327182764,0.3436841939983424,0.00151998572982845,0.0019275062368251002,0.00390505831455805,0.002549119410105,0.0047316327691078,0.0012579072208608998,0.0004465598321985,0.00395734072662885,0.0012603348004631,0.10849192785099145,0.0008892901678336,0.00359574763569975,0.0035869638086296,0.0006671374612778791,0.13302675983868537,0.0026678363210520997,0.0045445821015164,0.0034785613243001998,0.00192775496543615,0.0017656913842073998,0.0012356504448689,0.28619115613400936,admiration,0.0,0.0,0,0,pre_match,Everton vs AFC Bournemouth,2020-07-26 15:00:00+00:00,Everton,AFC Bournemouth,0,1,3
