fixture_id,window_5min,tweet_count,mean_arousal,mean_valence,joy,anger,sadness,dominant_emotion,mean_pressure,max_pressure,high_intensity_count,recent_high_intensity,period_label,match,kickoff_utc,home_team,away_team,derby,home_goals_final,away_goals_final
11867582,-20,4,0.47043778002262115,0.03157904511317611,0.2753926734440028,0.029003647505305652,0.23867775138933206,optimism,0.0,0.0,0,0,pre_match,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,-15,1,0.5222346186637878,-0.0771590173244476,0.0327771008014678,0.0667226240038871,0.0480149947106838,optimism,0.0,0.0,0,0,pre_match,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,-10,4,0.5258430540561676,-0.04481005202978845,0.04001896223053333,0.06014099577441805,0.027431132737547125,optimism,0.0,0.0,0,0,pre_match,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,-5,2,0.4697861224412918,-0.581696406006813,0.04878094606101505,0.21008058264851567,0.46710751950740814,sadness,0.0,0.0,0,0,pre_match,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,0,7,0.5452273743493217,-0.25299042622957907,0.0622490367719105,0.17289874143898482,0.1581563542463949,optimism,0.0,0.0,0,0,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,5,8,0.553194984793663,0.07859009946696466,0.19625451439060265,0.08734919840935612,0.03368357184808697,optimism,3.0,3.0,1,1,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,10,1,0.4989088475704193,-0.4114186763763428,0.1685900241136551,0.2104632556438446,0.4106060564517975,sadness,0.0,0.0,0,1,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,15,3,0.573438306649526,0.09905516107877094,0.46839332580566406,0.17965405713766805,0.21076011036833123,joy,1.0,1.0,0,0,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,20,5,0.545309579372406,0.1219378147274256,0.32572385445237156,0.09679906964302061,0.11887441985309118,optimism,0.0,0.0,0,0,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,25,1,0.5557945370674133,-0.0264502801001071,0.1172245740890502,0.1103564351797103,0.0370204672217369,optimism,0.0,0.0,0,0,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,30,4,0.5541556030511856,0.0348123488947749,0.17545149754732842,0.10018821805715555,0.0449454789049923,optimism,0.0,0.0,0,0,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,35,8,0.47122371569275856,0.018288667313754586,0.31945579138118774,0.04760062386048952,0.28174057358410204,optimism,3.0,3.0,1,1,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,40,9,0.574528886212243,-0.09842133791082436,0.1171222204963366,0.16159741787446869,0.059940159113870704,optimism,0.0,0.0,0,1,1st_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,45,7,0.535508530480521,0.23240538500249386,0.46989619306155606,0.08121900839198906,0.17363534202533107,joy,0.6,0.3,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,50,2,0.5851624310016632,-0.18023010343313214,0.02129108272492885,0.1802484989166259,0.0236363359726965,optimism,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,55,4,0.5741089731454849,0.1180900097824633,0.2698603058233857,0.11725561856292184,0.038349652662873254,optimism,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,60,4,0.5472754687070847,0.03758255764842033,0.15566343069076533,0.0852833036333322,0.036441745702177224,optimism,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,65,4,0.5185742527246475,-0.010705951601266825,0.0575825446285307,0.042694609612226424,0.028437653323635424,optimism,0.8999999999999999,0.3,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,70,3,0.551217665274938,-0.2466311305761337,0.0747624443223079,0.18104711174964896,0.15594051405787465,optimism,0.3,0.3,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,75,15,0.5264590740203857,0.029965874180197725,0.28765392998854317,0.10030765278885756,0.17486712324122586,optimism,0.8999999999999999,0.3,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,80,7,0.5767333209514618,0.21378023230603763,0.42289018205233975,0.12497715212936909,0.09348089686994039,joy,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,85,3,0.520207683245341,0.4706893265247345,0.6878495415051779,0.0285713722308476,0.20954317599534986,joy,3.0,3.0,1,1,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,90,10,0.5413885414600372,0.09944461835548282,0.3583277278579772,0.11022014385089274,0.16518107540905472,optimism,1.3,1.0,0,1,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,95,2,0.5165303349494934,-0.006515051238238751,0.06185128353536125,0.03976076096296305,0.0317839719355106,optimism,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,100,3,0.5791599551836649,0.17938082044323286,0.3817732060949007,0.13013609436651066,0.08028476747373732,optimism,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,105,14,0.5269969190870013,-0.10158542051379167,0.1997699408925005,0.12896604969033168,0.19154368347621387,optimism,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867582,110,8,0.41909993812441826,-0.3872190578840673,0.16888263355940575,0.10509468289092179,0.5011189084034413,sadness,0.0,0.0,0,0,2nd_half,Manchester City vs AFC Bournemouth,2020-07-15 17:00:00+00:00,Manchester City,AFC Bournemouth,0,2,1
11867584,-30,9,0.34416284163792926,-0.5360726585818661,0.09266905424495532,0.053371806939442934,0.6392998879568444,sadness,0.0,0.0,0,0,pre_match,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,-25,6,0.383897269765536,-0.43690551258623594,0.15273175947368142,0.07820380603273705,0.5682594057482978,sadness,0.0,0.0,0,0,pre_match,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,-20,8,0.41087469458580017,-0.566871976479888,0.050684117246419136,0.13398997113108635,0.5372956804931164,optimism,0.0,0.0,0,0,pre_match,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,-15,14,0.44820493033954073,-0.2943017227974321,0.057350847071834916,0.07162484559895733,0.31114191122885254,optimism,0.0,0.0,0,0,pre_match,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,-10,6,0.4578860451777776,-0.18585938836137453,0.21046021860092876,0.08273584799220161,0.3484263966480891,optimism,0.0,0.0,0,0,pre_match,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,-5,3,0.3589838743209839,-0.6343801319599152,0.0462696341176827,0.09748821953932442,0.6479572604099909,sadness,0.0,0.0,0,0,pre_match,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,0,5,0.4686629593372345,-0.06431101039052006,0.20300849191844456,0.0449623383581638,0.24706351645290853,optimism,0.0,0.0,0,0,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,5,4,0.5256237536668777,-0.2559947962872684,0.22275582607835528,0.1955180238001048,0.31470288895070553,anger,1.0,1.0,0,0,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,10,6,0.3688848962386449,-0.4602772481739521,0.10350450593978162,0.05575402096534765,0.5644752681255341,sadness,0.0,0.0,0,0,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,15,7,0.41400381922721863,-0.3460129824067865,0.0744695104658603,0.05606124656541001,0.4049124906637839,optimism,3.0,3.0,1,1,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,20,1,0.4520083367824554,-0.0196664929389953,0.4622910618782043,0.0797180831432342,0.4469327628612518,joy,0.0,0.0,0,1,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,25,3,0.4307836393515269,-0.28376304109891254,0.0776363878200451,0.052183782060941035,0.3435729344685872,optimism,0.0,0.0,0,0,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,30,3,0.49703435103098553,-0.0506667631367842,0.18802447617053986,0.06935475642482437,0.18815166006485617,optimism,0.0,0.0,0,0,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,35,1,0.5902463793754578,-0.2524744868278503,0.0313135534524917,0.218053251504898,0.0730386450886726,optimism,0.0,0.0,0,0,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,40,1,0.5135053396224976,-0.0575644150376319,0.015773007646203,0.0436485633254051,0.0329876244068145,optimism,0.0,0.0,0,0,1st_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,45,1,0.2280056774616241,-0.8360099196434021,0.0301069673150777,0.0164407417178154,0.9440845847129822,sadness,0.6,0.3,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,50,3,0.5612403750419617,-0.112411942332983,0.0521408772716919,0.13305266449848807,0.03500017337501047,optimism,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,55,1,0.3910974860191345,-0.4406371712684631,0.2188689410686493,0.1068551391363143,0.6140566468238831,sadness,0.3,0.3,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,60,2,0.39881156384944916,-0.5347627699375153,0.0468007465824484,0.1055832095444202,0.5288669988512993,sadness,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,65,4,0.42757290601730347,-0.2220656331628561,0.12527359044179315,0.036990334279835176,0.34483209205791354,optimism,3.6,3.0,1,1,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,70,2,0.3855801075696945,-0.20573846995830536,0.2801415650174021,0.0234311334788799,0.5138320997357368,sadness,0.0,0.0,0,1,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,75,3,0.22815282146135962,-0.832762618859609,0.0316694887975851,0.015755888695518167,0.9429735740025839,sadness,0.8999999999999999,0.3,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,80,3,0.6910191973050436,-0.4129663556814194,0.17500725140174223,0.44341158866882324,0.16062445690234498,anger,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,85,10,0.3804158359766006,-0.42201856300234797,0.06599021349102252,0.04378370828926561,0.4935833975672722,optimism,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,90,9,0.32691250907050234,-0.5605727984673448,0.04022405813965525,0.027786872867080887,0.6366777455227243,sadness,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,95,7,0.31620421154158457,-0.6097861789166927,0.04653529370469699,0.0363894115601267,0.6888133862188884,sadness,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,100,3,0.3302145600318908,-0.5667923924823602,0.053166124969720764,0.0378609572847684,0.6467750531931719,sadness,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,105,3,0.33616699775060016,-0.33262864748636883,0.2926722603539625,0.018400079260269802,0.674334242939949,sadness,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867584,110,7,0.4295663407870701,-0.2351511887141636,0.21833541284182237,0.07067400802459033,0.42534732818603516,sadness,0.0,0.0,0,0,2nd_half,Southampton vs Brighton & Hove Albion,2020-07-16 19:15:00+00:00,Southampton,Brighton & Hove Albion,0,1,1
11867586,-30,5,0.5399459362030029,-0.0576401591300964,0.09192757606506344,0.09673092216253279,0.05870757028460501,optimism,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,-25,6,0.5944763422012329,-0.11516713847716648,0.16354830811421073,0.20523201425870255,0.08164826159675911,optimism,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,-20,5,0.5470752596855164,-0.07113498486578462,0.09839091449975965,0.1124937511980533,0.06336905620992181,optimism,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,-15,5,0.5941917896270752,-0.1825123749673366,0.08898969739675519,0.21095217317342754,0.0672776602208614,optimism,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,-10,5,0.5435660600662231,-0.19852412939071648,0.03443437367677684,0.14133050143718717,0.10180889219045634,optimism,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,-5,7,0.5500845823969159,-0.10596127568611072,0.047456504510981636,0.11577381592776091,0.0418266244232654,optimism,0.0,0.0,0,0,pre_match,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,0,7,0.6359812191554478,-0.11858013698032922,0.19389215723744457,0.26489930174180437,0.0528588849785072,optimism,0.0,0.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,5,4,0.6248167008161545,-0.20510622672736642,0.12753351591527456,0.2675319127738475,0.0723420376889407,optimism,0.0,0.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,10,5,0.45768503844738007,-0.06480313688516612,0.2760166954249143,0.05242795571684834,0.3204354178160429,optimism,0.0,0.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,15,1,0.4356869757175445,0.12481090426445,0.5198684930801392,0.0184631235897541,0.4184382855892181,joy,0.0,0.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,20,5,0.5228521227836609,0.22188047617673873,0.47434032149612904,0.07148563861846918,0.20108244940638537,joy,0.0,0.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,25,3,0.4418688863515854,-0.35752300669749576,0.0399242881685495,0.0844306610524654,0.3477962625523408,optimism,0.0,0.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,30,3,0.5511674682299296,-0.14148065447807306,0.0845625152190526,0.14167074362436927,0.09374714394410444,optimism,1.0,1.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,35,2,0.5696257650852203,0.11327480524778365,0.29061722010374064,0.11961380392313,0.0641429089009761,optimism,0.0,0.0,0,0,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,40,12,0.506787471473217,-0.1673000916683425,0.10505073137270904,0.10447920567821707,0.1865240217496951,optimism,3.0,3.0,1,1,1st_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,45,8,0.5330938547849655,0.024214848875999475,0.16045175283215934,0.07495314255356783,0.06809306819923217,optimism,1.3,1.0,0,1,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,50,11,0.5557770024646412,-0.08391600136052474,0.09057615087790918,0.12586012550375675,0.054035586135631204,optimism,0.0,0.0,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,55,4,0.44796277955174446,-0.20800518989562988,0.17613103473559016,0.07007408177014435,0.3489579474553466,optimism,2.0,2.0,1,1,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,60,6,0.5156258021791776,-0.29819962754845614,0.05959556500116981,0.15471753338351843,0.22564185146863255,optimism,0.0,0.0,0,1,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,65,5,0.5525195121765136,-0.0068662837147712595,0.19580500740557907,0.1205953489989042,0.09119548741728062,optimism,0.6,0.3,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,70,3,0.5992900530497233,-0.1515141054987907,0.30572960277398425,0.2653579662243525,0.2132063930233319,optimism,0.3,0.3,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,75,6,0.5483885457118353,0.1556256708378593,0.31347342984129983,0.08358851959928866,0.08251026443516211,optimism,1.3,1.0,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,80,1,0.2161807864904403,-0.8640888929367065,0.0172470360994339,0.0098816668614745,0.9682825207710266,sadness,0.3,0.3,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,85,4,0.5501404404640198,0.007799758575856679,0.22955031064338977,0.12132267467677588,0.11158653022721404,optimism,0.3,0.3,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,90,5,0.5308324575424195,0.15269138067960736,0.3593526389449834,0.07654114216566081,0.14457790702581402,joy,1.3,1.0,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,95,5,0.5438420951366425,0.370799732208252,0.49654756709933273,0.04332387568429108,0.09158218540251249,joy,3.0,3.0,1,1,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,100,6,0.5250539829333624,-0.2039746404625475,0.08624619726712501,0.1358036010836561,0.17157471971586344,optimism,0.0,0.0,0,1,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,105,2,0.6251789629459381,0.2911418080329895,0.5044015944004059,0.1749904714524746,0.04252146929502485,joy,0.0,0.0,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867586,110,24,0.48496232243875664,0.10065068956464529,0.43518989463336766,0.06354765609527623,0.3011017229485636,joy,0.0,0.0,0,0,2nd_half,AFC Bournemouth vs Southampton,2020-07-19 13:00:00+00:00,AFC Bournemouth,Southampton,0,0,2
11867589,-30,3,0.6431535879770914,-0.2361476719379425,0.1832264314095179,0.3175467600425084,0.11314149449268973,anger,0.0,0.0,0,0,pre_match,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,-25,8,0.6506598889827728,-0.2558360053226352,0.17922804970294234,0.33331012446433306,0.11305992305278774,optimism,0.0,0.0,0,0,pre_match,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,-20,12,0.5564536104599634,-0.2188233956694603,0.18121709022670981,0.20601448044180867,0.21558445536841944,optimism,0.0,0.0,0,0,pre_match,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,-15,9,0.5827166040738424,-0.0472384728491306,0.15313710148135817,0.161033674246735,0.04371322153343091,optimism,0.0,0.0,0,0,pre_match,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,-10,11,0.625005147673867,-0.21843467144803563,0.08141232518987217,0.26017550954764534,0.04407943217930463,optimism,0.0,0.0,0,0,pre_match,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,-5,10,0.5521598517894745,-0.07194573218002911,0.06549962572753425,0.10971001405268903,0.030817049648612684,optimism,0.0,0.0,0,0,pre_match,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,0,19,0.5532663276321009,-0.022802507406786854,0.15976369508395064,0.11777441831011516,0.07199087091966674,optimism,0.0,0.0,0,0,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,5,18,0.5487602982256148,0.030292512435052155,0.27633860852155423,0.1237701975430051,0.13586211225224865,optimism,0.0,0.0,0,0,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,10,12,0.5893141627311707,-0.1330655018488566,0.1366325234994292,0.19866031159957245,0.07893079053610558,optimism,0.0,0.0,0,0,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,15,7,0.48760493312563213,-0.12037168336766103,0.1548455086137567,0.07663131292377194,0.2206509738628353,optimism,0.0,0.0,0,0,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,20,443,0.5408542712574349,0.055826383916152404,0.15767298317377706,0.07084300134722013,0.03444844386992345,optimism,3.0,3.0,1,1,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,25,572,0.5405410657916869,0.030606745465469754,0.14849882614245255,0.07798624765925703,0.04433981527759969,optimism,0.0,0.0,0,1,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,30,11,0.5534718795256182,0.4033892379904335,0.5777648016810417,0.0645847002213651,0.12198984953151504,joy,0.0,0.0,0,0,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,35,12,0.5610802471637726,0.38067944596211123,0.47741873422637576,0.05470177104386186,0.046708354027941774,optimism,3.0,3.0,1,1,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,40,19,0.5683268669404482,0.40528420084401184,0.5333153179993755,0.06920683303063632,0.06536031641850343,joy,3.0,3.0,1,1,1st_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,45,34,0.5550176729174221,0.40600163511493625,0.5559328139266547,0.05928172976435979,0.10072161459966614,joy,3.0,3.0,1,1,2nd_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,50,27,0.6024840650735078,-0.024223186213661086,0.2749323638638964,0.20965119387471562,0.09944928616837213,optimism,3.0,3.0,1,1,2nd_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,55,14,0.6103727061833654,-0.1661580098526818,0.2673405474051833,0.27376577813577435,0.1774808689951896,optimism,0.8999999999999999,0.3,0,1,2nd_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,60,4,0.5446009486913681,0.3432758888229728,0.45644505973905325,0.044015390682034174,0.07683754432946438,optimism,3.0,3.0,1,1,2nd_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,65,20,0.564696516096592,-0.036124326940625874,0.24194898363202805,0.15983128761872648,0.1313800336327403,optimism,0.6,0.3,0,1,2nd_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,70,10,0.5465892583131791,0.2629212621599436,0.49506991617381574,0.0893581834621727,0.1586560945026576,joy,3.0,3.0,1,1,2nd_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
11867589,75,27,0.5533284964384856,0.19049216527491808,0.42464886260805307,0.10669900395872964,0.14161965775269045,joy,0.3,0.3,0,1,2nd_half,Liverpool vs Chelsea,2020-07-22 19:15:00+00:00,Liverpool,Chelsea,0,5,3
